flow_duration,client_ip,class,bytes_total,byte_rate,packet_count,timestamp,iat_mean,id,scenario_type
4.0699474811553955,192.168.4.18,idle,985.0,242.01786498738153,8.0,2025-12-20T13:51:32.665000+00:00,0.581421068736485,4M73tmEpSXIOR0YA38ZT,Baseline
3.2880988121032715,192.168.4.9,youtube,7777.0,2365.1965602047553,39.0,2025-12-28T17:26:30.715000+00:00,0.08652891610798083,4Qpenge4C2rKNKPQZFlV,Baseline
9.722023725509644,192.168.4.18,meet,4336.0,445.997677276055,20.0,2025-12-20T13:46:22.217000+00:00,0.5116854592373496,4SYCu2kfXDnSxEU1o6zx,Baseline
0.5908303260803223,192.168.4.18,idle,25667.0,43442.252144164006,64.0,2025-12-20T13:47:36.428000+00:00,0.0093782591441321,4gkNBada47JiNz32E8BT,Baseline
,,,,,,,,4oMpur6XTpPNbnCGxrKB,Baseline
12.554137468338013,192.168.4.18,meet,7054.0,561.8864711168284,29.0,2025-12-20T13:51:35.775000+00:00,0.4483620524406433,4pfAXazXmXqz2DfpJLue,Baseline
,,,,,,,,4pvI8cCLIDiYm7wT4Mzh,Baseline
,,,,,,,,4ru7h2EBY0wB6dzP0Drp,Baseline
,,,,,,,,4tIcfEtRnPbVlTJTAlo2,Baseline
5.2000932693481445,192.168.4.18,idle,874.0,168.0739084338693,10.0,2025-12-20T13:53:17.759000+00:00,0.5777881410386827,4upsKxML028XnSj1ovok,Baseline
,,,,,,,,4w3ftCynwcuqPd5Jv8hP,Baseline
0.0068590641021728516,192.168.4.18,idle,525.0,76541.0546073899,7.0,2025-12-20T13:43:21.716000+00:00,0.0011431773503621419,54T1kfPKgxNRwWAGCNI8,Baseline
,,,,,,,,56xtucqHKdz0yFgbAw7z,Baseline
,,,,,,,,57dZqBZORFkpd7FzCIFj,Baseline
0.27098917961120605,192.168.4.18,meet,618.0,2280.533860749192,9.0,2025-12-20T13:50:36.683000+00:00,0.03387364745140076,59G7kwg7uRonuoaROShV,Baseline
0.03126049041748047,192.168.4.14,meet,3530.0,112922.0928033192,11.0,2025-12-20T13:42:08.863000+00:00,0.003126049041748047,5APyZQzukIv2cBPpAmTT,Baseline
,,,,,,,,5HbGlvBC5YV6GEI57Y8g,Baseline
4.68365740776062,192.168.4.14,meet,3825.0,816.6694672548292,15.0,2025-12-20T13:49:27.612000+00:00,0.3345469576971872,5IVE8Fy3U0kuINJvbYXO,Baseline
0.34893298149108887,192.168.4.14,youtube,432.0,1238.0600943881611,6.0,2025-12-20T13:45:35.755000+00:00,0.06978659629821778,5J1rbqx8FMzuk8Mkjgx5,Baseline
,,,,,,,,5YGSZ51ewtFo8N9Mko8G,Baseline
,,,,,,,,5bLKCI8J9x9nJDaXBTKC,Baseline
0.01625990867614746,192.168.4.18,idle,10021.0,616301.124415314,9.0,2025-12-20T13:51:14.283000+00:00,0.0020324885845184326,5fC3U4XeTBezbfECbDKX,Baseline
,,,,,,,,62VKwhav3w59MrPLHSut,Baseline
,,,,,,,,62e7vKGG3Fj0FbST7AJC,Baseline
3.848891258239746,192.168.4.18,meet,1509.0,392.060959573622,12.0,2025-12-20T13:52:20.944000+00:00,0.3498992052945224,64Cgbkeva7CatLc9xmu4,Baseline
,,,,,,,,69zu3mS2fzHTkPWxInQI,Baseline
0.22453832626342773,192.168.4.18,meet,1358.0,6047.965274341621,9.0,2025-12-20T13:50:38.721000+00:00,0.028067290782928467,6F1Ju9wIZ0ZIW0vmFmjv,Baseline
,,,,,,,,6GVGUf3QllqNMRDVDbG1,Baseline
1.394212007522583,192.168.4.18,idle,563.0,403.8123305223942,7.0,2025-12-20T13:51:28.160000+00:00,0.2323686679204305,6MwqtQKrtXzwAEra9iiM,Baseline
3.6489057540893555,192.168.4.14,meet,4990.0,1367.5332651186375,26.0,2025-12-20T13:45:47.256000+00:00,0.14595623016357423,6N7C4ha7fPNLhnKbLIus,Baseline
3.256624937057495,192.168.4.14,meet,3753.0,1152.4200890603638,14.0,2025-12-20T13:46:58.976000+00:00,0.25050961054288423,6OwNrMq5e5SADDN1exJ2,Baseline
1.1921029090881348,192.168.4.14,meet,4502.0,3776.51959883537,19.0,2025-12-20T13:50:29.359000+00:00,0.06622793939378527,6duoe7EHgPqTRvP13H2g,Baseline
,,,,,,,,6kZNdjZW4IxtqxMIXsqe,Baseline
9.215829849243164,192.168.4.18,idle,18242.0,1979.4202256781136,45.0,2025-12-20T13:46:22.387000+00:00,0.2094506783918901,6rE4gLD9ls1yk2w4lWnJ,Baseline
1.4941537380218506,192.168.4.18,meet,14249.0,9536.50192574201,42.0,2025-12-20T13:51:14.069000+00:00,0.03644277409809392,6rFHXitQpq7zi6yNrfmO,Baseline
0.6525790691375732,192.168.4.14,meet,7169.0,10985.64195366289,24.0,2025-12-20T13:52:19.896000+00:00,0.028373003005981445,6vh20S1Ny2xXMm9pQoo6,Baseline
0.13620257377624512,192.168.4.9,youtube,893.0,6556.410611351801,7.0,2025-12-28T17:24:33.001000+00:00,0.02270042896270752,6xxEzjKdDdAhTsntzXZv,Baseline
,,,,,,,,6zi59YQcfcM8QahFYpJW,Baseline
0.039096832275390625,192.168.4.14,meet,3660.0,93613.72231437213,13.0,2025-12-20T13:42:20.079000+00:00,0.0032580693562825522,73Pb7HWeBqddvWQ3IHQe,Baseline
9.430655241012573,192.168.4.18,meet,10553.0,1119.0102628401164,32.0,2025-12-20T13:46:22.256000+00:00,0.30421468519395395,781Ws61t2ATAt14P4u8G,Baseline
0.8057084083557129,192.168.4.18,youtube,823.0,1021.4613518550411,11.0,2025-12-20T13:53:05.558000+00:00,0.08057084083557128,7EVCR5pES44OgougrtF3,Baseline
0.0066263675689697266,192.168.4.9,idle,540.0,81492.61180872882,8.0,2025-12-28T17:19:36.017000+00:00,0.0009466239384242467,7IkGNELXbTQNzCvvpYcb,Baseline
0.18635797500610352,192.168.4.14,meet,630.0,3380.5905005104637,9.0,2025-12-20T13:47:25.644000+00:00,0.02329474687576294,7JyERyHrsuriPETuOwWf,Baseline
4.396029710769653,192.168.4.9,youtube,4599.0,1046.1712733044315,23.0,2025-12-28T17:24:07.839000+00:00,0.19981953230771152,7K9gRK0XTAAIqjXtVUnL,Baseline
1.3242452144622803,192.168.4.9,youtube,6319.0,4771.774842747593,36.0,2025-12-28T17:21:07.612000+00:00,0.03783557755606515,7TaDrksUHy7cWr9CE2eZ,Baseline
,,,,,,,,7gYKXE9teKNpnIkMDk8s,Baseline
4.87181282043457,192.168.4.9,youtube,4542.0,932.3018283766595,22.0,2025-12-28T17:23:17.454000+00:00,0.2319910866873605,7i7sKfHr9QKRunxfKzZR,Baseline
2.9796254634857178,192.168.4.14,meet,4559.0,1530.0580747040096,20.0,2025-12-20T13:44:45.773000+00:00,0.15682239281503776,7izuQGk5prEoIsf0llnC,Baseline
0.4151167869567871,192.168.4.18,idle,21680.0,52226.26663435042,39.0,2025-12-20T13:52:49.342000+00:00,0.010924125972547029,7kAW0flqRhVEYAys3qEa,Baseline
0.07341170310974121,192.168.4.14,idle,3073.0,41859.810763499845,7.0,2025-12-20T13:49:53.860000+00:00,0.012235283851623535,7kWSHTRot9kdGeGeGFzG,Baseline
1.8191614151000977,192.168.4.9,youtube,7285.0,4004.592412487569,34.0,2025-12-28T17:25:49.500000+00:00,0.055126103487881745,7lzTMnd1gwRG7jGA9GzU,Baseline
0.5899019241333008,192.168.4.18,idle,13908.0,23576.80053414641,14.0,2025-12-20T13:40:20.627000+00:00,0.045377071087176986,7mnUq8lVLhp3R71ZV2YX,Baseline
1.3855788707733154,192.168.4.18,idle,11161.0,8055.117060042099,28.0,2025-12-20T13:48:14.749000+00:00,0.05131773595456724,7qnVsYnIRAeDque1idMw,Baseline
,,,,,,,,7tuQ8PncqA7aJydCrOhP,Baseline
4.649582624435425,192.168.4.14,meet,3689.0,793.4045478862604,13.0,2025-12-20T13:48:10.426000+00:00,0.3874652187029521,7xRuj8sSOa5fc8N0eJVU,Baseline
4.933411598205566,192.168.4.14,meet,4016.0,814.0411396974748,17.0,2025-12-20T13:48:57.049000+00:00,0.3083382248878479,7zB8WwsrKleAgMmLMXwq,Baseline
0.2511909008026123,192.168.4.18,meet,1279.0,5091.744947421674,11.0,2025-12-20T13:50:09.280000+00:00,0.025119090080261232,82754Tz6m7qhgN34go6D,Baseline
0.6338376998901367,192.168.4.18,meet,7752.0,12230.26020910977,6.0,2025-12-20T13:52:09.507000+00:00,0.12676753997802734,89uVfWKJLD1K3jw0hLjY,Baseline
3.9555842876434326,192.168.4.18,youtube,4810976.0,1216249.1430226034,4200.0,2025-12-20T13:44:08.039000+00:00,0.0009420300756474,8AAXqYYyndOJsqqKqNay,Baseline
0.6028940677642822,192.168.4.18,idle,24518.0,40667.17738809461,40.0,2025-12-20T13:52:40.796000+00:00,0.015458822250366211,8KYXsGpDFauXoXxrFpVz,Baseline
0.01710200309753418,192.168.4.18,youtube,396.0,23155.182333997855,6.0,2025-12-20T13:41:20.869000+00:00,0.003420400619506836,8MKMjqUSkJzNF8jWBFDC,Baseline
,,,,,,,,8QQS04P2lnBOJXmvIADk,Baseline
0.7376143932342529,192.168.4.14,youtube,408.0,553.1345425772171,6.0,2025-12-20T13:51:10.920000+00:00,0.1475228786468506,8TgCcOY1wYGbrbvymoYb,Baseline
0.2704446315765381,192.168.4.18,youtube,910.0,3364.8292247297295,12.0,2025-12-20T13:42:11.903000+00:00,0.0245858755978671,8UTcp4MZfgXKdCSqLNxe,Baseline
9.774737358093262,192.168.4.18,idle,1554.0,158.98125372272258,21.0,2025-12-20T13:51:32.589000+00:00,0.4887368679046631,8UqArjfwOcnFmohYDdRb,Baseline
0.24343395233154297,192.168.4.9,idle,4624.0,18994.885289059348,20.0,2025-12-28T17:20:47.507000+00:00,0.012812313280607524,8cH9tdk7TIwcOuCGdmdO,Baseline
0.19927740097045898,192.168.4.9,youtube,4102.0,20584.37123338478,17.0,2025-12-28T17:40:24.172000+00:00,0.012454837560653687,8dut09qmZeMVh1KMn8Zj,Baseline
,,,,,,,,8jqI3dncIecvhfDs60Rs,Baseline
0.3984651565551758,192.168.4.18,youtube,4794.0,12031.164886398721,12.0,2025-12-20T13:43:01.069000+00:00,0.036224105141379616,8qkBijO8y36jldZIgYOb,Baseline
0.05167818069458008,192.168.4.14,idle,3617.0,69990.85400038754,12.0,2025-12-20T13:44:02.901000+00:00,0.004698016426780007,8vyaJAOTObFjJ62xrLST,Baseline
,,,,,,,,90xHgznpLh4jhaXpGrbZ,Baseline
,,,,,,,,91yyvWrwt9dgPTWSxtXg,Baseline
2.721034049987793,192.168.4.14,meet,4976.0,1828.7165498801176,25.0,2025-12-20T13:49:15.293000+00:00,0.11337641874949138,93eaFaZm9iH7agda6HC1,Baseline
0.05703878402709961,192.168.4.14,idle,3525.0,61800.0551751812,11.0,2025-12-20T13:41:17.743000+00:00,0.005703878402709961,9AoKMjrKto6lAxyPQf9J,Baseline
0.1970968246459961,192.168.4.9,youtube,3860.0,19584.283039226597,15.0,2025-12-28T17:21:47.967000+00:00,0.01407834461757115,9CmHTdD1lH1NYpr9hFyK,Baseline
,,,,,,,,9Ee7vKSX535e2CSnweB2,Baseline
15.106551885604858,192.168.4.18,youtube,14218253.0,941197.773500429,13120.0,2025-12-20T13:47:33.332000+00:00,0.0011515017825752616,9UQp46KDQuXkYRGicxEI,Baseline
,,,,,,,,9UheJkVUnidbbbDwMeqN,Baseline
0.2668735980987549,192.168.4.14,meet,3615.0,13545.738603420381,12.0,2025-12-20T13:40:26.577000+00:00,0.0242612361907959,9YgBP8FrXTEMR4w3u0pU,Baseline
405.36516427993774,192.168.4.14,idle,260501.0,642.6329220043752,2162.0,2025-12-20T13:46:22.127000+00:00,0.1875822139194529,9anPq0TGx7KFvVh0k7NR,Baseline
4.1853837966918945,192.168.4.14,meet,4595.0,1097.8682537147165,21.0,2025-12-20T13:51:54.331000+00:00,0.20926918983459472,9duDSVl3gORI5e6HJevl,Baseline
1.1711788177490234,192.168.4.18,meet,136367.0,116435.67825286833,168.0,2025-12-20T13:40:34.365000+00:00,0.007013046812868404,9ism2UlFM0Ii3xkaxK7C,Baseline
1.9041144847869873,192.168.4.18,idle,45058.0,23663.493114512294,64.0,2025-12-20T13:52:33.347000+00:00,0.03022403944106329,9kGOtH2XHaTqcDOq21oH,Baseline
0.03310251235961914,192.168.4.18,youtube,4710.0,142285.27275608244,12.0,2025-12-20T13:41:44.416000+00:00,0.003009319305419922,9nAIdAVw0C0ANvDWeTfv,Baseline
,,,,,,,,9niawTjaAc6TNueJstRU,Baseline
0.042685747146606445,192.168.4.18,idle,3248.0,76090.97221244771,7.0,2025-12-20T13:42:21.136000+00:00,0.007114291191101074,9wIIde1VHa2l1Vx6qahd,Baseline
,,,,,,,,A1rfoty47l21JauuHGL0,Baseline
,,,,,,,,A26OrbyiLZ1lRPLEBRoH,Baseline
9.402300596237183,192.168.4.18,idle,17982.0,1912.51064736182,15.0,2025-12-20T13:46:22.294000+00:00,0.6715928997312274,A2uG2AQztqtb5WUu5tBr,Baseline
0.32785820960998535,192.168.4.14,meet,408.0,1244.4403953933318,6.0,2025-12-20T13:47:27.968000+00:00,0.06557164192199708,A3wNiSTtDk971ksexMJT,Baseline
0.15895867347717285,192.168.4.9,youtube,3846.0,24194.96788611728,15.0,2025-12-28T17:20:27.340000+00:00,0.011354190962655204,A8V656zdKleXxTBP95aW,Baseline
0.2794528007507324,192.168.4.18,idle,29530.0,105670.79635870353,48.0,2025-12-20T13:40:33.246000+00:00,0.0059458042712921795,A8q6YLjrmRTeAKFxyC1D,Baseline
,,,,,,,,A91hPTjmZ0QKojECvBwL,Baseline
0.2957429885864258,192.168.4.18,youtube,812.0,2745.6272213963475,11.0,2025-12-20T13:45:05.219000+00:00,0.02957429885864258,AES92huTbB6VPbTphYuG,Baseline
0.5531470775604248,192.168.4.14,meet,4324.0,7817.089116822919,18.0,2025-12-20T13:41:43.367000+00:00,0.03253806338590734,ARBK8U39gwvFCzKnPPUk,Baseline
4.890949726104736,192.168.4.14,meet,2319.0,474.14104210122485,12.0,2025-12-20T13:50:06.151000+00:00,0.4446317932822488,AWI22SBYBYCvqqWPh2FZ,Baseline
0.20290708541870117,192.168.4.9,idle,4814.0,23725.144886223436,25.0,2025-12-28T17:40:34.225000+00:00,0.008454461892445883,AXDHKcdDOSsIVEvRiCAv,Baseline
14.126821994781494,192.168.4.14,idle,9996.0,707.5901433239949,38.0,2025-12-20T13:52:14.753000+00:00,0.3818059998589593,AeiMkx1xcy9cFKfQZjFd,Baseline
0.34739065170288086,192.168.4.9,youtube,3861.0,11114.288715236551,15.0,2025-12-28T17:23:28.500000+00:00,0.024813617978777205,Aooc1ZVUHbKjkP3bibgi,Baseline
,,,,,,,,AxBroEBAZGuKtDjdZa0z,Baseline
,,,,,,,,B6m7lzvtcWoaQx3TUvOR,Baseline
1.1512374877929688,192.168.4.18,idle,652.0,566.347089035422,8.0,2025-12-20T13:53:15.648000+00:00,0.1644624982561384,BCA4eVPgw1LMX5TZvqrX,Baseline
2.1094791889190674,192.168.4.18,idle,6491.0,3077.0628286340657,18.0,2025-12-20T13:52:31.208000+00:00,0.12408701111288632,BIUp2WGKaxo1ya7v1c4B,Baseline
,,,,,,,,BKHrC9YpDQkb9joPNiEd,Baseline
1.4636492729187012,192.168.4.14,meet,4537.0,3099.7863244605383,20.0,2025-12-20T13:43:23.917000+00:00,0.07703417225887901,BLDi0WRrd9QrBkh2YWQX,Baseline
,,,,,,,,BMJfDSRiRk0j3Opvjhzc,Baseline
10.413151979446411,192.168.4.14,idle,9763.0,937.5643435599818,29.0,2025-12-20T13:46:24.560000+00:00,0.371898284980229,BNMLjVWngH2raj6Gr2nW,Baseline
0.694718599319458,192.168.4.18,youtube,984.0,1416.400829003168,13.0,2025-12-20T13:46:46.104000+00:00,0.057893216609954834,BOqG6SI9KqUMzGOv8LS7,Baseline
12.108177900314331,192.168.4.18,youtube,11579236.0,956315.3180710535,10534.0,2025-12-20T13:40:46.216000+00:00,0.0011495469382240891,BYNRjlEsAaSYnNXfIS02,Baseline
3.073716402053833,192.168.4.18,meet,34888.0,11350.429069086567,65.0,2025-12-20T13:52:37.614000+00:00,0.04802681878209114,BbmPvN0WHI3cGYnzOhyN,Baseline
6.063902378082275,192.168.4.18,youtube,6917.0,1140.6845903392525,20.0,2025-12-20T13:51:28.055000+00:00,0.3191527567411724,BlyhtVCjdxSl9OPHPwEW,Baseline
,,,,,,,,BnAK7ZzccMLQLdPv4jr8,Baseline
3.371691942214966,192.168.4.18,idle,9485.0,2813.1277004414046,19.0,2025-12-20T13:43:03.263000+00:00,0.18731621901194254,BuVtZfLaGf8PRog8lU0Y,Baseline
0.18219828605651855,192.168.4.18,youtube,8846.0,48551.4995308789,14.0,2025-12-20T13:40:35.656000+00:00,0.01401525277357835,BvjaXg272dp6w9GjvxcC,Baseline
,,,,,,,,Bwk8cIw2eqensfagdEFN,Baseline
,,,,,,,,C1xHq7iWcihtPKfmpuTH,Baseline
0.013917684555053711,192.168.4.18,idle,455.0,32692.21961456103,6.0,2025-12-20T13:40:06.064000+00:00,0.002783536911010742,C26aX13cJpe1r8XAQl5Q,Baseline
0.8816781044006348,192.168.4.14,meet,4728.0,5362.501321515857,23.0,2025-12-20T13:42:33.264000+00:00,0.040076277472756126,C2FSqxkDtUwbdPe3cJNW,Baseline
,,,,,,,,C8r5Nu3DDXA6bTLrJGIz,Baseline
1.5634448528289795,192.168.4.14,meet,4690.0,2999.7860119681654,22.0,2025-12-20T13:43:34.379000+00:00,0.07444975489661806,CAQmS4sF6x4uEzDrbbU1,Baseline
,,,,,,,,CC2Gq9ENDdAsvLUzJa80,Baseline
0.14562273025512695,192.168.4.18,idle,33050.0,226956.32709328635,47.0,2025-12-20T13:47:59.066000+00:00,0.0031657115272853685,CEb5lB5833x2Wx3tHouP,Baseline
,,,,,,,,CHioVBc9TdxHgSszSWDN,Baseline
0.8575007915496826,192.168.4.18,idle,1485.0,1731.77682707009,15.0,2025-12-20T13:47:26.683000+00:00,0.06125005653926304,CMyo8CFTWSGBwoc5uns0,Baseline
0.17852997779846191,192.168.4.9,youtube,3860.0,21621.018764464636,15.0,2025-12-28T17:23:07.408000+00:00,0.012752141271318709,CPmt25kdA4Tel2hleRQF,Baseline
3.7885982990264893,192.168.4.14,meet,2580.0,680.9906451847776,12.0,2025-12-20T13:52:56.461000+00:00,0.3444180271842263,CR5GifBbR7HnSHWzCOyI,Baseline
3.9876608848571777,192.168.4.14,meet,4751.0,1191.4252834391061,22.0,2025-12-20T13:47:22.473000+00:00,0.18988861356462752,CWeZjaY9uBR1EngJKVJf,Baseline
